Acad_ID,Stud-Sch,Stud-ID,Entry_yr,Acad-Yr-G11-EC,Acad-Yr-G11,Cycle,Grade-Section-G11,Study-Area,Tig-Sem1-G11,Amh-Sem1-G11,Eng-Sem1-G11,Math-Sem1-G11,Bio-Sem1-G11,Chem-Sem1-G11,Phy-Sem1-G11,Civic-Sem1-G11,IT-Sem1-G11,Tech-Dr-Sem1-G11,Geo-Sem1-G11,His-Sem1-G11,Eco-Sem1-G11,Buss-Sem1-G11,Phy-Edu-Sem1-G11,Conduct-Sem1-G11,Tig-Sem2-G11,Amh-Sem2-G11,Eng-Sem2-G11,Math-Sem2-G11,Bio-Sem2-G11,Chem-Sem2-G11,Phy-Sem2-G11,Civic-Sem2-G11,IT-Sem2-G11,Tech-Dr-Sem2-G11,Geo-Sem2-G11,His-Sem2-G11,Eco-Sem2-G11,Buss-Sem2-G11,Phy-Edu-Sem2-G11,Conduct-Sem2-G11,Acad-Yr-G12,Acad-Yr-G12-EC,Grade-Section-G12,Tig-Sem1-G12,Amh-Sem1-G12,Eng-Sem1-G12,Math-Sem1-G12,Bio-Sem1-G12,Chem-Sem1-G12,Phy-Sem1-G12,Civic-Sem1-G12,IT-Sem1-G12,Tech-Dr-Sem1-G12,Geo-Sem1-G12,His-Sem1-G12,Eco-Sem1-G12,Buss-Sem1-G12,Phy-Edu-Sem1-G12,Conduct-Sem1-G12,Tig-Sem2-G12,Amh-Sem2-G12,Eng-Sem2-G12,Math-Sem2-G12,Bio-Sem2-G12,Chem-Sem2-G12,Phy-Sem2-G12,Civic-Sem2-G12,IT-Sem2-G12,Tech-Dr-Sem2-G12,Geo-Sem2-G12,His-Sem2-G12,Eco-Sem2-G12,Buss-Sem2-G12,Phy-Edu-Sem2-G12,Conduct-Sem2-G12,Amharic-ESLCE,English-ESLCE,Maths-ESLCE,Aptitude-ESLCE,Physics-ESLCE,Chemistry-ESLCE,Bilology-ESLCE,Civics-ESLCE,Geography-ESLCE,History -ESLCE,Econ-ESLCE,Tigrigna -ESLCE,ESLCE-Cumm,ESLCE-CummOf7,Status-G12-ESLCE
200,Masho,12B32/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,39,50,35,56,55,67,71,50,35,,,,,77,A,,77,66,74,61,68,44,77,84,63,,,,,80,A,9/14/11 00:00,2004,12B,,51,69,33,51,69,63,45,66,54,,,,,69,A,,43,62,81,55,18,28,63,69,36,,,,,55,A,,,,,,,,,,,,,,,
189,Masho,12B14/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,80,73,75,83,85,67,79,63,73,,,,,89,A,,80,70,86,88,89,69,80,85,59,,,,,82,A,9/14/11 00:00,2004,12B,,71,75,59,85,79,87,72,82,69,,,,,96,A,,72,74,83,84,91,48,70,76,58,,,,,83,B,,,,,,,,,,,,,,,
258,Masho,12C56/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,68,50,45,73,60,50,78,63,58,,,,,87,A,,76,69,66,72,72,52,76,80,54,,,,,92,A,9/14/11 00:00,2004,12C,,62,58,36,75,52,57,65,70,52,,,,,97,A,,66,60,65,75,69,51,60,85,55,,,,,96,,,,,,,,,,,,,,,,
223,Masho,12B49/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,78,74,68,83,83,60,91,88,77,,,,,92,A,,74,68,55,86,70,49,82,84,56,,,,,86,A,9/14/11 00:00,2004,12B,,64,73,44,82,75,81,72,83,54,,,,,90,A,,64,64,73,77,79,53,83,89,55,,,,,94,A,,,,,,,,,,,,,,,
248,Masho,12C26/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,64,52,52,64,58,61,55,54,65,,,,,90,A,,84,66,71,84,75,56,63,72,68,,,,,82,A,9/14/11 00:00,2004,12C,,59,70,54,63,59,64,66,78,50,,,,,88,A,,71,59,70,56,75,62,70,74,65,,,,,93,A,,,,,,,,,,,,,,,
249,Masho,12C54/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,35,42,50,51,56,50,52,45,50,,,,,68,A,,66,50,59,56,54,50,50,73,50,,,,,65,A,9/14/11 00:00,2004,12C,,37,42,31,67,54,43,53,72,52,,,,,92,A,,53,52,80,83,69,58,46,67,69,,,,,71,,,,,,,,,,,,,,,,
250,Masho,12C44/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,46,63,66,73,81,56,82,53,62,,,,,74,A,,59,67,84,84,73,58,75,83,71,,,,,82,A,9/14/11 00:00,2004,12C,,44,42,36,71,64,67,69,61,67,,,,,88,A,,62,68,78,89,75,57,64,45,54,,,,,86,,,,,,,,,,,,,,,,
251,Masho,12C29/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,91,82,89,93,85,73,82,85,86,,,,,90,A,,89,88,89,92,82,76,82,79,64,,,,,89,A,9/14/11 00:00,2004,12C,,83,72,68,90,78,93,88,94,64,,,,,96,A,,66,75,76,93,75,76,87,93,65,,,,,96,A,,,,,,,,,,,,,,,
252,Masho,12C30/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,63,54,49,70,66,60,77,62,72,,,,,79,A,,69,63,81,84,76,60,87,77,74,,,,,83,A,9/14/11 00:00,2004,12C,,66,56,60,69,53,67,65,85,75,,,,,92,A,,70,62,68,81,86,73,65,78,69,,,,,94,A,,,,,,,,,,,,,,,
253,Masho,12C32/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,58,59,72,73,69,63,73,56,70,,,,,80,A,,72,74,75,85,80,60,68,82,75,,,,,81,A,9/14/11 00:00,2004,12C,,73,63,56,71,62,66,57,92,66,,,,,85,A,,70,62,64,88,90,74,69,73,65,,,,,93,A,,,,,,,,,,,,,,,
254,Masho,12C33/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,86,77,72,89,92,78,92,86,80,,,,,80,A,,87,85,87,90,93,75,79,92,64,,,,,84,A,9/14/11 00:00,2004,12C,,81,79,73,96,82,90,83,88,74,,,,,93,A,,82,72,82,95,84,75,85,88,67,,,,,95,A,,,,,,,,,,,,,,,
255,Masho,12C34/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,51,63,41,82,76,68,73,58,71,,,,,65,A,,71,67,78,84,81,61,79,82,54,,,,,82,A,9/14/11 00:00,2004,12C,,59,66,47,74,53,75,54,84,53,,,,,80,A,,74,70,77,91,75,74,66,83,66,,,,,84,A,,,,,,,,,,,,,,,
247,Masho,12C58/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,66,56,56,71,70,63,79,54,67,,,,,66,A,,78,67,75,85,75,59,70,78,57,,,,,76,A,9/14/11 00:00,2004,12C,,55,55,69,93,61,53,66,79,62,,,,,91,A,,77,59,63,87,74,69,73,85,70,,,,,94,,,,,,,,,,,,,,,,
257,Masho,12C57/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,83,76,59,82,83,51,91,68,67,,,,,85,A,,76,77,69,88,64,52,75,82,55,,,,,82,A,9/14/11 00:00,2004,12C,,63,69,48,83,63,68,73,88,63,,,,,93,A,,77,70,70,74,82,58,61,83,62,,,,,71,,,,,,,,,,,,,,,,
246,Masho,12C10/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,77,63,80,78,68,72,77,59,76,,,,,90,A,,75,76,75,89,70,71,76,86,71,,,,,90,A,9/14/11 00:00,2004,12C,,69,70,65,80,68,69,70,97,75,,,,,90,A,,84,79,70,84,81,71,76,95,51,,,,,90,A,,,,,,,,,,,,,,,
259,Masho,12C55/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,44,53,50,72,73,50,77,56,57,,,,,64,A,,69,65,57,80,76,50,69,77,44,,,,,79,A,9/14/11 00:00,2004,12C,,56,56,40,78,53,83,60,66,50,,,,,76,A,,44,62,68,93,89,60,48,61,50,,,,,94,,,,,,,,,,,,,,,,
260,Masho,12C59/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,71,62,34,73,56,50,57,58,64,,,,,79,A,,76,64,78,80,68,61,69,79,62,,,,,72,A,9/14/11 00:00,2004,12C,,70,60,39,79,58,51,52,82,53,,,,,87,A,,77,63,67,74,77,66,63,89,57,,,,,90,,,,,,,,,,,,,,,,
261,Masho,12C60/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,78,71,56,81,72,57,87,63,80,,,,,87,A,,73,61,73,77,77,60,71,89,48,,,,,87,A,9/14/11 00:00,2004,12C,,61,68,51,76,62,76,69,61,60,,,,,93,A,,67,63,71,82,81,63,70,87,70,,,,,99,,,,,,,,,,,,,,,,
262,Masho,12C18/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,62,66,82,82,73,66,87,60,86,,,,,80,A,,76,65,72,86,76,71,71,82,57,,,,,81,A,9/14/11 00:00,2004,12C,,64,64,59,84,69,72,66,81,62,,,,,91,A,,71,66,70,83,74,70,67,84,51,,,,,94,A,,,,,,,,,,,,,,,
263,Masho,12C3/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,85,66,64,84,66,62,79,58,86,,,,,89,A,,81,77,84,88,69,70,77,87,79,,,,,85,A,9/14/11 00:00,2004,12C,,78,69,55,67,64,82,64,92,65,,,,,95,A,,76,65,73,79,66,69,57,88,50,,,,,92,A,,,,,,,,,,,,,,,
264,Masho,12C4/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,29,41,50,52,41,49,66,46,50,,,,,64,A,,71,64,50,58,62,59,64,73,50,,,,,58,A,9/14/11 00:00,2004,12C,,54,62,52,57,50,83,51,61,50,,,,,84,A,,68,58,67,72,75,58,53,66,54,,,,,88,A,,,,,,,,,,,,,,,
265,Masho,12C5/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,78,72,94,89,93,77,87,70,83,,,,,88,A,,76,80,95,98,81,77,86,86,84,,,,,86,A,9/14/11 00:00,2004,12C,,78,75,91,92,92,90,81,88,89,,,,,88,A,,81,76,83,92,94,90,83,88,75,,,,,94,,,,,,,,,,,,,,,,
266,Masho,12C6/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,83,84,98,90,88,81,90,84,82,,,,,93,A,,89,87,97,97,90,83,84,98,75,,,,,78,A,9/14/11 00:00,2004,12C,,84,68,94,94,91,95,75,80,74,,,,,95,A,,70,72,90,93,92,85,86,90,69,,,,,92,,,,,,,,,,,,,,,,
267,Masho,12C7/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,58,47,43,61,57,40,79,41,55,,,,,77,A,,69,56,74,84,59,65,58,80,61,,,,,88,A,9/14/11 00:00,2004,12C,,57,66,53,78,67,75,69,57,54,,,,,85,A,,69,73,63,78,89,68,55,71,51,,,,,92,,,,,,,,,,,,,,,,
256,Masho,12C35/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,81,74,94,86,86,62,85,70,69,,,,,91,A,,81,71,86,81,80,72,78,88,66,,,,,90,A,9/14/11 00:00,2004,12C,,76,63,70,82,82,80,68,92,70,,,,,88,A,,79,68,68,85,75,72,74,85,73,,,,,97,A,,,,,,,,,,,,,,,
236,Masho,12C27/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,69,72,87,81,82,64,77,64,77,,,,,79,A,,76,74,77,85,72,72,74,75,63,,,,,83,A,9/14/11 00:00,2004,12C,,71,68,66,76,58,66,71,90,75,,,,,95,A,,75,68,74,77,78,69,75,79,63,,,,,92,A,,,,,,,,,,,,,,,
226,Masho,12B45/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,72,74,75,79,84,62,83,79,78,,,,,89,A,,82,61,74,72,76,48,75,80,51,,,,,86,A,9/14/11 00:00,2004,12B,,64,73,80,59,58,67,57,79,66,,,,,87,A,,68,68,65,69,72,59,50,76,51,,,,,87,A,,,,,,,,,,,,,,,
227,Masho,12B58/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,79,69,45,68,67,55,66,59,61,,,,,84,A,,79,57,62,81,66,52,64,81,68,,,,,82,A,9/14/11 00:00,2004,12B,,59,59,40,70,66,75,64,80,73,,,,,89,A,,70,66,73,73,79,50,69,80,55,,,,,86,A,,,,,,,,,,,,,,,
228,Masho,12B46/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,89,87,95,95,97,83,91,87,99,,,,,88,A,,92,79,90,95,91,82,88,93,83,,,,,88,A,9/14/11 00:00,2004,12B,,87,87,87,95,91,97,88,93,87,,,,,94,A,,70,87,83,91,97,82,91,96,66,,,,,94,A,,,,,,,,,,,,,,,
229,Masho,12B57/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,74,60,65,60,59,55,83,58,76,,,,,82,A,,66,59,64,70,63,47,72,82,85,,,,,86,A,9/14/11 00:00,2004,12B,,72,67,62,70,54,77,63,91,83,,,,,83,A,,81,61,78,66,70,64,68,92,72,,,,,97,A,,,,,,,,,,,,,,,
230,Masho,12B48/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,79,68,50,81,72,59,83,64,71,,,,,91,A,,66,58,60,88,66,57,73,85,74,,,,,80,A,9/14/11 00:00,2004,12B,,68,65,40,70,66,80,59,89,88,,,,,96,A,,69,67,76,83,79,66,88,89,72,,,,,94,A,,,,,,,,,,,,,,,
231,Masho,12B38/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,56,56,68,69,58,51,65,51,81,,,,,73,A,,73,66,73,77,56,58,60,78,74,,,,,78,A,9/14/11 00:00,2004,12B,,68,74,38,79,73,67,57,77,82,,,,,88,A,,74,59,72,74,81,50,55,68,58,,,,,85,A,,,,,,,,,,,,,,,
232,Masho,12C1/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,32,50,44,55,47,50,61,36,50,,,,,69,A,,68,50,58,63,57,50,58,71,50,,,,,65,A,9/14/11 00:00,2004,12C,,56,63,52,65,54,58,68,68,50,,,,,85,A,,53,51,70,67,63,58,70,74,56,,,,,89,A,,,,,,,,,,,,,,,
233,Masho,12C53/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,65,62,53,71,72,62,73,51,73,,,,,87,A,,72,72,71,84,77,70,69,82,39,,,,,88,A,9/14/11 00:00,2004,12C,,67,73,30,80,65,65,67,89,77,,,,,92,A,,66,70,90,88,78,62,54,75,45,,,,,92,,,,,,,,,,,,,,,,
235,Masho,12C52/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,52,59,56,78,73,57,83,46,59,,,,,86,A,,84,66,79,83,72,58,68,80,63,,,,,92,A,9/14/11 00:00,2004,12C,,57,72,51,84,72,77,73,79,70,,,,,90,A,,54,65,83,87,78,68,72,74,63,,,,,87,,,,,,,,,,,,,,,,
180,Masho,12B18/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,61,73,65,79,74,71,83,62,78,,,,,84,A,,69,72,82,83,80,65,79,86,43,,,,,84,A,9/14/11 00:00,2004,12B,,70,68,50,80,73,87,81,74,65,,,,,91,A,,69,69,73,84,90,61,83,70,62,,,,,86,A,,,,,,,,,,,,,,,
237,Masho,12C16/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,61,59,72,73,71,57,77,54,50,,,,,82,A,,83,65,71,88,50,60,70,79,50,,,,,86,A,9/14/11 00:00,2004,12C,,56,68,67,76,57,57,66,50,53,,,,,83,A,,51,60,74,68,79,69,61,63,45,,,,,83,A,,,,,,,,,,,,,,,
238,Masho,12C20/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,92,73,81,93,87,74,89,81,88,,,,,93,A,,89,83,76,94,70,66,79,84,74,,,,,96,A,9/14/11 00:00,2004,12C,,74,76,72,83,65,81,74,96,70,,,,,94,A,,84,80,72,83,62,63,80,87,63,,,,,96,A,,,,,,,,,,,,,,,
239,Masho,12C19/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,32,47,45,61,46,47,61,45,50,,,,,70,A,,70,55,65,73,64,70,66,74,50,,,,,73,A,9/14/11 00:00,2004,12C,,50,52,60,84,57,56,69,50,50,,,,,82,A,,60,65,64,80,74,59,66,49,47,,,,,90,A,,,,,,,,,,,,,,,
240,Masho,12C17/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,83,79,82,89,79,72,81,79,74,,,,,94,A,,77,79,84,88,55,81,79,92,82,,,,,88,A,9/14/11 00:00,2004,12C,,76,71,79,97,75,88,81,88,71,,,,,95,A,,52,70,71,91,69,74,74,92,60,,,,,90,A,,,,,,,,,,,,,,,
241,Masho,12C15/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,86,68,78,87,84,71,85,65,75,,,,,86,A,,83,74,89,90,85,76,72,85,80,,,,,83,A,9/14/11 00:00,2004,12C,,73,69,71,75,74,87,72,88,79,,,,,92,A,,74,72,78,85,80,79,77,94,63,,,,,91,A,,,,,,,,,,,,,,,
242,Masho,12C14/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,79,70,74,79,66,59,78,51,75,,,,,88,A,,84,81,81,95,69,66,72,85,76,,,,,87,A,9/14/11 00:00,2004,12C,,70,67,67,68,66,67,66,90,72,,,,,95,A,,75,68,64,75,86,72,81,84,61,,,,,89,A,,,,,,,,,,,,,,,
243,Masho,12C13/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,90,72,91,94,80,72,88,84,94,,,,,90,A,,88,75,87,93,86,79,77,85,84,,,,,94,A,9/14/11 00:00,2004,12C,,87,85,71,92,78,82,75,96,84,,,,,91,A,,80,70,80,87,79,74,80,89,74,,,,,96,A,,,,,,,,,,,,,,,
244,Masho,12C11/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,41,37,49,57,64,54,85,54,71,,,,,77,A,,77,82,68,81,79,72,84,77,62,,,,,77,A,9/14/11 00:00,2004,12C,,56,68,58,71,60,64,59,87,85,,,,,88,A,,73,71,75,82,65,60,65,83,48,,,,,90,A,,,,,,,,,,,,,,,
245,Masho,12C12/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,35,48,55,52,57,43,89,44,60,,,,,73,A,,71,66,68,86,69,64,59,72,66,,,,,79,A,9/14/11 00:00,2004,12C,,50,66,35,61,64,66,51,70,50,,,,,87,A,,74,57,85,61,73,66,69,76,52,,,,,93,A,,,,,,,,,,,,,,,
234,Masho,12C28/2004,,2003,9/14/10 00:00,,11C,NATURAL SCIENCE,,84,70,82,86,78,69,77,61,79,,,,,88,A,,84,79,88,86,69,68,71,75,51,,,,,80,A,9/14/11 00:00,2004,12C,,76,87,64,76,64,74,71,77,64,,,,,92,A,,65,61,65,73,86,66,69,86,68,,,,,96,A,,,,,,,,,,,,,,,
107,Masho,11F2/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,64,61,44,,,,69,49,,73,61,69,81,71,A,,72,53,57,,,,56,70,,77,42,67,78,64,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Masho,11F27/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,78,75,49,,,,84,47,,77,73,78,69,84,C,,64,63,56,,,,53,77,,84,51,69,67,84,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Masho,11F29/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,63,69,45,,,,73,46,,72,53,76,85,59,A,,50,53,50,,,,54,77,,85,63,69,62,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Masho,11F30/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,73,73,54,,,,68,57,,81,58,67,68,79,A,,80,60,57,,,,58,83,,73,81,75,82,85,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,Masho,11F23/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,65,79,50,,,,74,47,,82,78,80,80,71,A,,67,76,63,,,,55,83,,80,63,81,65,78,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,Masho,11F4/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,72,70,44,,,,64,47,,71,68,71,70,75,A,,80,57,54,,,,60,81,,66,44,71,80,63,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Masho,11F11/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,65,72,68,,,,76,63,,75,90,69,69,80,B,,82,68,63,,,,65,81,,82,71,78,77,82,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,Masho,11F17/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,78,76,57,,,,87,58,,70,65,83,81,77,A,,81,66,81,,,,70,79,,78,67,82,77,63,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,Masho,11F7/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,75,82,90,,,,91,75,,86,85,84,85,77,A,,88,83,93,,,,80,82,,93,91,91,85,83,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,Masho,11F18/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,89,75,52,,,,80,51,,74,73,70,78,79,A,,80,62,69,,,,64,83,,82,66,87,71,83,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,Masho,11F22/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,71,68,50,,,,70,52,,70,78,78,85,79,A,,68,59,56,,,,64,84,,73,71,72,73,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,Masho,11F31/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,64,64,50,,,,73,51,,80,68,72,76,78,D,,72,57,54,,,,59,84,,77,75,66,71,84,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,Masho,11F24/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,54,67,50,,,,68,54,,79,69,73,75,74,A,,66,51,52,,,,68,85,,73,60,73,57,71,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,Masho,11F25/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,66,57,50,,,,66,36,,80,75,77,77,55,C,,66,51,84,,,,50,86,,77,55,73,67,51,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,Masho,11F9/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,45,67,43,,,,68,54,,76,70,84,82,75,B,,70,70,63,,,,50,75,,79,70,66,79,67,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,Masho,11F3/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,80,59,47,,,,70,50,,80,68,84,79,81,A,,69,51,54,,,,68,78,,77,55,67,78,57,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,Masho,11F6/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,65,69,60,,,,70,44,,83,78,68,78,77,A,,87,71,60,,,,66,88,,77,65,78,72,77,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,Masho,11F14/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,58,72,63,,,,65,55,,82,76,81,90,80,A,,77,73,62,,,,66,84,,87,55,85,74,82,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,Masho,11F8/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,52,60,44,,,,67,55,,67,74,68,78,79,A,,62,56,58,,,,53,82,,71,76,77,82,78,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,Masho,11F21/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,72,62,56,,,,78,55,,76,67,69,83,82,A,,72,65,68,,,,51,81,,67,56,75,76,72,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,Masho,11F28/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,71,70,47,,,,81,47,,74,74,67,73,74,A,,62,61,57,,,,61,85,,74,51,66,79,62,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,Masho,11F35/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,71,72,51,,,,73,57,,68,83,77,85,74,A,,86,55,66,,,,75,88,,81,84,70,80,85,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,Masho,11F34/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,88,87,77,,,,96,78,,95,93,83,96,91,A,,97,71,81,,,,81,88,,95,88,84,89,83,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,Masho,11F32/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,61,72,43,,,,68,51,,80,86,74,82,69,A,,75,53,55,,,,60,82,,80,81,75,76,68,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,Masho,11F5/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,61,57,52,,,,77,51,,76,73,71,83,64,A,,78,53,50,,,,58,83,,68,54,66,76,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,Masho,11F13/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,62,55,59,,,,68,46,,84,72,70,88,81,A,,72,64,59,,,,50,79,,78,73,75,67,74,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,Masho,11F1/2004,,2004,9/14/11 00:00,,11F,SOCIAL SCIENCE,,75,59,42,,,,69,57,,71,66,74,76,82,A,,75,65,59,,,,74,73,,76,43,70,48,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Masho,11A38/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,85,72,68,84,83,76,79,68,71,,,,,76,A,,85,60,68,80,78,68,67,58,61,,,,,64,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Masho,11B1/2004,,2004,9/14/11 00:00,,11B,NATURAL SCIENCE,,71,75,56,72,64,64,68,50,78,,,,,83,A,,74,61,57,88,77,53,67,75,64,,,,,77,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Masho,11B25/2004,,2004,9/14/11 00:00,,11B,NATURAL SCIENCE,,78,61,52,86,78,49,87,63,70,,,,,74,A,,66,57,59,68,66,56,63,64,69,,,,,63,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Masho,11C52/2004,,2004,9/14/11 00:00,,11C,NATURAL SCIENCE,,69,67,58,66,69,63,67,56,54,,,,,77,A,,79,76,50,78,73,53,66,82,64,,,,,72,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
